ID;LABEL;DICE;HDRFDST
117122;WhiteMatter;0.8155727724433763;3.0
117122;GreyMatter;0.720310188773261;2.0
117122;Hippocampus;0.5617503183006098;14.422205101855956
117122;Amygdala;0.48173104299136377;13.601470508735444
117122;Thalamus;0.7670015815424691;13.038404810405298
118528;WhiteMatter;0.8244801010648027;3.0
118528;GreyMatter;0.7189274797432272;3.0
118528;Hippocampus;0.5304757392491848;16.06237840420901
118528;Amygdala;0.46938775510204084;13.92838827718412
118528;Thalamus;0.7320466880409044;13.564659966250536
118730;WhiteMatter;0.8122737704665527;2.8284271247461903
118730;GreyMatter;0.7286573912531968;2.0
118730;Hippocampus;0.4882143817405073;13.45362404707371
118730;Amygdala;0.5486069179677392;11.40175425099138
118730;Thalamus;0.7331365280891394;14.352700094407323
118932;WhiteMatter;0.8299940972649472;2.8284271247461903
118932;GreyMatter;0.7346270466949667;2.0
118932;Hippocampus;0.5071344339622641;13.92838827718412
118932;Amygdala;0.5325722569538824;12.36931687685298
118932;Thalamus;0.7535294117647059;13.74772708486752
120111;WhiteMatter;0.8437867540569801;2.23606797749979
120111;GreyMatter;0.7160796884635761;2.0
120111;Hippocampus;0.515690440060698;12.84523257866513
120111;Amygdala;0.5178498820850614;9.486832980505138
120111;Thalamus;0.7130750605326877;15.132745950421556
122317;WhiteMatter;0.8326758997893509;3.0
122317;GreyMatter;0.7333035096994591;2.0
122317;Hippocampus;0.5298238165994481;16.1245154965971
122317;Amygdala;0.571322917629657;13.19090595827292
122317;Thalamus;0.7679287955059458;8.54400374531753
122620;WhiteMatter;0.8040958400150929;3.0
122620;GreyMatter;0.7351599166109781;2.449489742783178
122620;Hippocampus;0.5419497648107726;15.0
122620;Amygdala;0.5727233860624198;13.0
122620;Thalamus;0.7647032733079039;11.704699910719626
123117;WhiteMatter;0.8417709465869823;3.1622776601683795
123117;GreyMatter;0.7208806075878808;3.0
123117;Hippocampus;0.5153215618297735;15.165750888103101
123117;Amygdala;0.5295258240789705;12.68857754044952
123117;Thalamus;0.718887262079063;16.186414056238647
123925;WhiteMatter;0.8286718298063391;3.1622776601683795
123925;GreyMatter;0.7150273522123343;2.0
123925;Hippocampus;0.5180613647664454;15.652475842498529
123925;Amygdala;0.5492461857903764;11.489125293076057
123925;Thalamus;0.7749127733809889;15.7797338380595
124422;WhiteMatter;0.7835740060514288;3.1622776601683795
124422;GreyMatter;0.7118767888699034;2.0
124422;Hippocampus;0.5518408532107162;12.409673645990857
124422;Amygdala;0.6175805047867711;11.045361017187261
124422;Thalamus;0.7998312196722849;13.74772708486752
117122-PP;WhiteMatter;0.8234115966024216;3.0
117122-PP;GreyMatter;0.6973312345594905;2.8284271247461903
117122-PP;Hippocampus;0.1656114825009831;71.93052203341777
117122-PP;Amygdala;0.41829626521191776;27.202941017470888
117122-PP;Thalamus;0.7578473275426261;22.02271554554524
118528-PP;WhiteMatter;0.8300697065264584;3.0
118528-PP;GreyMatter;0.6966701774828186;3.0
118528-PP;Hippocampus;0.16705795781063845;71.63797875428926
118528-PP;Amygdala;0.3873604320221849;27.27636339397171
118528-PP;Thalamus;0.7312972938981701;22.045407685048602
118730-PP;WhiteMatter;0.8197394648777213;3.0
118730-PP;GreyMatter;0.7063100809419643;3.0
118730-PP;Hippocampus;0.1261277891870688;69.81403870282824
118730-PP;Amygdala;0.4674712982042979;29.120439557122072
118730-PP;Thalamus;0.7295235989830883;24.392621835300936
118932-PP;WhiteMatter;0.8318997991256056;3.3166247903554
118932-PP;GreyMatter;0.7178993725269449;3.0
118932-PP;Hippocampus;0.14814623833341928;70.49822692805827
118932-PP;Amygdala;0.43963639095484935;25.96150997149434
118932-PP;Thalamus;0.7509648884901842;26.92582403567252
120111-PP;WhiteMatter;0.8450697324443978;3.0
120111-PP;GreyMatter;0.6978695403020978;2.8284271247461903
120111-PP;Hippocampus;0.16411484177398492;67.1863081289633
120111-PP;Amygdala;0.43579121789560893;27.2213151776324
120111-PP;Thalamus;0.7211054213043294;25.317977802344327
122317-PP;WhiteMatter;0.8420626507785657;2.8284271247461903
122317-PP;GreyMatter;0.7063611478450503;2.8284271247461903
122317-PP;Hippocampus;0.13170679999293325;70.32780389006896
122317-PP;Amygdala;0.5067993366500829;27.23967694375247
122317-PP;Thalamus;0.7581952514166846;23.280893453645632
122620-PP;WhiteMatter;0.8162580267080207;2.449489742783178
122620-PP;GreyMatter;0.7135708121097254;2.8284271247461903
122620-PP;Hippocampus;0.167472126032193;68.70953354520753
122620-PP;Amygdala;0.5279155839042444;27.477263328068172
122620-PP;Thalamus;0.7557334154225027;23.727621035409346
123117-PP;WhiteMatter;0.8473989981462485;3.0
123117-PP;GreyMatter;0.707330036609789;2.8284271247461903
123117-PP;Hippocampus;0.14482895258222164;70.94363960215179
123117-PP;Amygdala;0.4577540106951872;22.891046284519195
123117-PP;Thalamus;0.7252673233981645;26.476404589747453
123925-PP;WhiteMatter;0.8374184917388278;3.0
123925-PP;GreyMatter;0.693440174414753;2.449489742783178
123925-PP;Hippocampus;0.15929886946292754;70.27090436304346
123925-PP;Amygdala;0.46693762701266217;27.459060435491963
123925-PP;Thalamus;0.7671481669200878;25.495097567963924
124422-PP;WhiteMatter;0.7871259406410052;14.0
124422-PP;GreyMatter;0.6827697846685643;2.8284271247461903
124422-PP;Hippocampus;0.17877382792375066;65.83312236253116
124422-PP;Amygdala;0.5521126760563381;28.653097563788805
124422-PP;Thalamus;0.7921752448136632;22.045407685048602
