ID;LABEL;DICE;HDRFDST
117122;WhiteMatter;0.8155558369812899;3.0
117122;GreyMatter;0.7203926325414746;2.0
117122;Hippocampus;0.5616020896821942;14.317821063276353
117122;Amygdala;0.48475580617413744;13.601470508735444
117122;Thalamus;0.7695431946033006;13.379088160259652
118528;WhiteMatter;0.824801818742349;2.8284271247461903
118528;GreyMatter;0.719099118566564;3.0
118528;Hippocampus;0.5300197810157969;15.84297951775486
118528;Amygdala;0.47218334499650105;13.92838827718412
118528;Thalamus;0.7329790139276936;12.727922061357855
118730;WhiteMatter;0.8123552361534735;2.8284271247461903
118730;GreyMatter;0.7288859471421599;2.0
118730;Hippocampus;0.48765192462746737;13.416407864998739
118730;Amygdala;0.5504761904761905;11.357816691600547
118730;Thalamus;0.734873977670314;13.92838827718412
118932;WhiteMatter;0.8302776476884993;2.8284271247461903
118932;GreyMatter;0.7346928204006213;2.0
118932;Hippocampus;0.5063500014733182;13.601470508735444
118932;Amygdala;0.5348498635122839;12.328828005937952
118932;Thalamus;0.7543660312250137;12.083045973594572
120111;WhiteMatter;0.8439125562971856;2.23606797749979
120111;GreyMatter;0.7161674115140766;2.0
120111;Hippocampus;0.5161368747340911;13.038404810405298
120111;Amygdala;0.5182469859889215;9.433981132056603
120111;Thalamus;0.714390402211009;14.628738838327793
122317;WhiteMatter;0.8327983074826221;3.0
122317;GreyMatter;0.7334941655773131;2.0
122317;Hippocampus;0.529115896854633;15.394804318340652
122317;Amygdala;0.5730420292538418;13.19090595827292
122317;Thalamus;0.7692532657438097;8.12403840463596
122620;WhiteMatter;0.8042699924693821;3.0
122620;GreyMatter;0.7352687941157277;2.449489742783178
122620;Hippocampus;0.5418216470443576;15.0
122620;Amygdala;0.5737578306015618;13.0
122620;Thalamus;0.7656319487681224;11.0
123117;WhiteMatter;0.841871688229802;3.1622776601683795
123117;GreyMatter;0.7209285443619633;3.0
123117;Hippocampus;0.5139484348387855;15.132745950421556
123117;Amygdala;0.5287214329833231;12.727922061357855
123117;Thalamus;0.719626168224299;16.09347693943108
123925;WhiteMatter;0.8288494660993379;3.1622776601683795
123925;GreyMatter;0.7152814536882061;2.0
123925;Hippocampus;0.5173239848086474;15.811388300841896
123925;Amygdala;0.5488102777526463;11.489125293076057
123925;Thalamus;0.7761232239621112;15.231546211727817
124422;WhiteMatter;0.7836377312127096;3.1622776601683795
124422;GreyMatter;0.712086674416261;2.0
124422;Hippocampus;0.5528637177192534;12.36931687685298
124422;Amygdala;0.6212452929328313;11.0
124422;Thalamus;0.8021387855090215;11.74734012447073
117122-PP;WhiteMatter;0.8231021759451367;2.0
117122-PP;GreyMatter;0.694327180392;2.8284271247461903
117122-PP;Hippocampus;0.6074148224947267;12.0
117122-PP;Amygdala;0.5102880658436214;13.076696830622021
117122-PP;Thalamus;0.7794984048622593;4.47213595499958
118528-PP;WhiteMatter;0.8302550042230115;2.0
118528-PP;GreyMatter;0.6919967801929253;2.8284271247461903
118528-PP;Hippocampus;0.5629261155815655;13.341664064126334
118528-PP;Amygdala;0.4838142153413089;13.892443989449804
118528-PP;Thalamus;0.743172390558211;5.0
118730-PP;WhiteMatter;0.821956244308017;2.0
118730-PP;GreyMatter;0.7038812733428917;2.8284271247461903
118730-PP;Hippocampus;0.5110634385534784;9.273618495495704
118730-PP;Amygdala;0.564111590249054;11.224972160321824
118730-PP;Thalamus;0.7439969621836539;4.58257569495584
118932-PP;WhiteMatter;0.8353708260866427;2.23606797749979
118932-PP;GreyMatter;0.7080386336272662;3.0
118932-PP;Hippocampus;0.5354242509101093;11.180339887498949
118932-PP;Amygdala;0.5453877925653969;12.649110640673518
118932-PP;Thalamus;0.7634471763027607;4.69041575982343
120111-PP;WhiteMatter;0.8472923808121806;2.23606797749979
120111-PP;GreyMatter;0.6899980718628074;2.8284271247461903
120111-PP;Hippocampus;0.55734504636408;9.273618495495704
120111-PP;Amygdala;0.5323764475615723;9.16515138991168
120111-PP;Thalamus;0.7247329842931938;5.744562646538029
122317-PP;WhiteMatter;0.8389380654189017;2.0
122317-PP;GreyMatter;0.7082290026251289;2.449489742783178
122317-PP;Hippocampus;0.583378388815942;10.954451150103322
122317-PP;Amygdala;0.5901762986706892;13.0
122317-PP;Thalamus;0.7812890118228771;4.898979485566356
122620-PP;WhiteMatter;0.8143961225716925;2.0
122620-PP;GreyMatter;0.7116755486639958;3.0
122620-PP;Hippocampus;0.5801837949779963;12.569805089976535
122620-PP;Amygdala;0.5916381803839075;12.649110640673518
122620-PP;Thalamus;0.7694275381494222;4.123105625617661
123117-PP;WhiteMatter;0.8491274477902682;2.0
123117-PP;GreyMatter;0.6969521435473952;3.0
123117-PP;Hippocampus;0.5518490754622689;11.445523142259598
123117-PP;Amygdala;0.5446626966491868;12.328828005937952
123117-PP;Thalamus;0.7328324378777703;4.58257569495584
123925-PP;WhiteMatter;0.8368509488752951;2.0
123925-PP;GreyMatter;0.692886313696882;2.449489742783178
123925-PP;Hippocampus;0.5466646313539918;12.24744871391589
123925-PP;Amygdala;0.5699954400364797;11.40175425099138
123925-PP;Thalamus;0.7804743752647183;5.385164807134504
124422-PP;WhiteMatter;0.7974953473580061;2.0
124422-PP;GreyMatter;0.6955190013741498;2.23606797749979
124422-PP;Hippocampus;0.595423993482246;8.18535277187245
124422-PP;Amygdala;0.6359699513919576;10.63014581273465
124422-PP;Thalamus;0.820248718435542;4.242640687119285
